,id,ball,over,runs,shortText,text,preText,postText,isWide,isNoball,isRetiredHurt,isBoundary,currentBatsmen,currentBowlers,ballTimestamp,currentInning.id,currentInning.balls,currentInning.runs,currentInning.wickets,currentInning.team.name,currentInning.team.shortName,matchOver.maiden,matchOver.runs,matchOver.wickets,matchOver.totalRuns,matchOver.totalWicket,matchOver.runRate,matchOver.requiredRunRate,matchOver.batsmen,matchOver.bowlers,matchOver.teamShortName,matchOver.remainingOvers,matchOver.remainingBalls,matchOver.remainingRuns,matchWicket.id,matchWicket.batsmanName,matchWicket.bowlerName,matchWicket.batsmanRuns,matchWicket.batsmanBalls,matchWicket.text
3,13020,2,3,1,"Arshdeep Singh to Shan Masood, 1 run","on a length, nudged straight to midwicket but they have time to scamper through for a single",,,False,False,False,False,"[{'id': '233901', 'name': 'Shan Masood', 'runs': 9, 'balls': 11}, {'id': '323389', 'name': 'Mohammad Rizwan', 'runs': 4, 'balls': 8}]","[{'id': '1125976', 'name': 'Arshdeep Singh', 'overs': 1.2, 'maidens': 0, 'runs': 10, 'wickets': 1}, {'id': '326016', 'name': 'Bhuvneshwar Kumar', 'overs': 2, 'maidens': 0, 'runs': 5, 'wickets': 0}]",1666513223000,244921,20,15,1,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
2,13030,3,3,0,"Arshdeep Singh to Mohammad Rizwan, no run","<b>beaten outside off</b>. Rizwan played for the inswinger but it held its line behind zipping away late, past his outside edge","<p>Raghav: ""Could Kohli have run to the stumps and ran out a la Rhodes in 1992? Was that a possibility?"" -- Might well have been able to, yep.</p>",,False,False,False,False,"[{'id': '323389', 'name': 'Mohammad Rizwan', 'runs': 4, 'balls': 9}, {'id': '233901', 'name': 'Shan Masood', 'runs': 9, 'balls': 11}]","[{'id': '1125976', 'name': 'Arshdeep Singh', 'overs': 1.3, 'maidens': 0, 'runs': 10, 'wickets': 1}, {'id': '326016', 'name': 'Bhuvneshwar Kumar', 'overs': 2, 'maidens': 0, 'runs': 5, 'wickets': 0}]",1666513283000,244921,21,15,1,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
1,13040,4,3,0,"Arshdeep Singh to Mohammad Rizwan, no run","<b>beaten on the edge again</b>. 81mph/130kph, angling across the right-hander and past his outside edge as Rizwan looks to steer into the off side",,,False,False,False,False,"[{'id': '323389', 'name': 'Mohammad Rizwan', 'runs': 4, 'balls': 10}, {'id': '233901', 'name': 'Shan Masood', 'runs': 9, 'balls': 11}]","[{'id': '1125976', 'name': 'Arshdeep Singh', 'overs': 1.4, 'maidens': 0, 'runs': 10, 'wickets': 1}, {'id': '326016', 'name': 'Bhuvneshwar Kumar', 'overs': 2, 'maidens': 0, 'runs': 5, 'wickets': 0}]",1666513308000,244921,22,15,1,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
0,13050,5,3,0,"Arshdeep Singh to Mohammad Rizwan, no run","<b>chipped up, agonisingly short of Kohli at mid-on!</b> Arshdeep is all over Rizwan. Inswinger this time, on a length, but Rizwan got himself into an awkward position. Lobbed up via a leading edge, hanging in the air for an age, but Kohli couldn't quite scamper in before it landed, and took it on the half-volley",,,False,False,False,False,"[{'id': '323389', 'name': 'Mohammad Rizwan', 'runs': 4, 'balls': 11}, {'id': '233901', 'name': 'Shan Masood', 'runs': 9, 'balls': 11}]","[{'id': '1125976', 'name': 'Arshdeep Singh', 'overs': 1.5, 'maidens': 0, 'runs': 10, 'wickets': 1}, {'id': '326016', 'name': 'Bhuvneshwar Kumar', 'overs': 2, 'maidens': 0, 'runs': 5, 'wickets': 0}]",1666513355000,244921,23,15,1,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
24,13060,6,3,0,"Arshdeep Singh to Mohammad Rizwan, OUT","<b>bounced out, top-edged down Bhuvi's throat! India are all over Pakistan, whose prolific openers have managed four runs off 13 balls between them</b>. Arshdeep drops short, Rizwan takes on the hook shot but is rushed for pace by the extra bounce. Fine leg is set deep on the rope, and completes a straightforward catch. <b>Arshdeep has another!</b>",,,False,False,False,False,"[{'id': '323389', 'name': 'Mohammad Rizwan', 'runs': 4, 'balls': 12}, {'id': '233901', 'name': 'Shan Masood', 'runs': 9, 'balls': 11}]","[{'id': '1125976', 'name': 'Arshdeep Singh', 'overs': 2, 'maidens': 0, 'runs': 10, 'wickets': 2}, {'id': '326016', 'name': 'Bhuvneshwar Kumar', 'overs': 2, 'maidens': 0, 'runs': 5, 'wickets': 0}]",1666513427000,244921,24,15,2,Pakistan,PAK,False,5.0,1.0,15.0,2.0,3.75,0.0,"[{'id': '323389', 'name': 'Mohammad Rizwan', 'runs': 4, 'balls': 12}, {'id': '233901', 'name': 'Shan Masood', 'runs': 9, 'balls': 11}]","[{'id': '1125976', 'name': 'Arshdeep Singh', 'overs': 2, 'maidens': 0, 'runs': 10, 'wickets': 2}, {'id': '326016', 'name': 'Bhuvneshwar Kumar', 'overs': 2, 'maidens': 0, 'runs': 5, 'wickets': 0}]",PAK,16.0,96.0,0.0,323389,Mohammad Rizwan,Arshdeep Singh,4.0,12.0,Mohammad Rizwan c Kumar b Arshdeep Singh 4 (25m 12b 1x4 0x6) SR: 33.33
23,14010,1,4,0,"Kumar to Shan Masood, no run","plays and misses outside his off stump. A hint of width, but Masood couldn't lay bat on ball. 84mph/135kph","<p>Iftikhar walks out at No. 4, at the non-striker's. Rohit keeps Bhuvi on.</p>",,False,False,False,False,"[{'id': '233901', 'name': 'Shan Masood', 'runs': 9, 'balls': 12}, {'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 0, 'balls': 0}]","[{'id': '326016', 'name': 'Bhuvneshwar Kumar', 'overs': 2.1, 'maidens': 0, 'runs': 5, 'wickets': 0}, {'id': '1125976', 'name': 'Arshdeep Singh', 'overs': 2, 'maidens': 0, 'runs': 10, 'wickets': 2}]",1666513490000,244921,25,15,2,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
22,14020,2,4,3,"Kumar to Shan Masood, 3 runs","flicked away through midwicket, into the gap. The playing surface is so big that they will scamper back for three. Masood checked the shot, playing across the line, and found the gap without much timing",,,False,False,False,False,"[{'id': '233901', 'name': 'Shan Masood', 'runs': 12, 'balls': 13}, {'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 0, 'balls': 0}]","[{'id': '326016', 'name': 'Bhuvneshwar Kumar', 'overs': 2.2, 'maidens': 0, 'runs': 8, 'wickets': 0}, {'id': '1125976', 'name': 'Arshdeep Singh', 'overs': 2, 'maidens': 0, 'runs': 10, 'wickets': 2}]",1666513540000,244921,26,18,2,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
21,14030,3,4,2,"Kumar to Iftikhar Ahmed, 2 runs","worked away through the leg side. Full inswinger, 83mph/134kph, whipped away calmly through midwicket",,,False,False,False,False,"[{'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 2, 'balls': 1}, {'id': '233901', 'name': 'Shan Masood', 'runs': 12, 'balls': 13}]","[{'id': '326016', 'name': 'Bhuvneshwar Kumar', 'overs': 2.3, 'maidens': 0, 'runs': 10, 'wickets': 0}, {'id': '1125976', 'name': 'Arshdeep Singh', 'overs': 2, 'maidens': 0, 'runs': 10, 'wickets': 2}]",1666513591000,244921,27,20,2,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
20,14040,4,4,0,"Kumar to Iftikhar Ahmed, no run","hung wide outside off, leaves the outswinger alone. 86mph/138kph",,,False,False,False,False,"[{'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 2, 'balls': 2}, {'id': '233901', 'name': 'Shan Masood', 'runs': 12, 'balls': 13}]","[{'id': '326016', 'name': 'Bhuvneshwar Kumar', 'overs': 2.4, 'maidens': 0, 'runs': 10, 'wickets': 0}, {'id': '1125976', 'name': 'Arshdeep Singh', 'overs': 2, 'maidens': 0, 'runs': 10, 'wickets': 2}]",1666513620000,244921,28,20,2,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
19,14050,5,4,4,"Kumar to Iftikhar Ahmed, FOUR","banged in short, wide outside off. Iftikhar picks the short ball, and <strong>flat-bats a pull through wide mid-on for four</strong>! Sat up nicely, with enough width for him to really free his arms, and Ashwin was a spectator at mid-on",,,False,False,False,True,"[{'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 6, 'balls': 3}, {'id': '233901', 'name': 'Shan Masood', 'runs': 12, 'balls': 13}]","[{'id': '326016', 'name': 'Bhuvneshwar Kumar', 'overs': 2.5, 'maidens': 0, 'runs': 14, 'wickets': 0}, {'id': '1125976', 'name': 'Arshdeep Singh', 'overs': 2, 'maidens': 0, 'runs': 10, 'wickets': 2}]",1666513661000,244921,29,24,2,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
18,14060,6,4,0,"Kumar to Iftikhar Ahmed, no run","outswinger on a length, left alone",,,False,False,False,False,"[{'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 6, 'balls': 4}, {'id': '233901', 'name': 'Shan Masood', 'runs': 12, 'balls': 13}]","[{'id': '326016', 'name': 'Bhuvneshwar Kumar', 'overs': 3, 'maidens': 0, 'runs': 14, 'wickets': 0}, {'id': '1125976', 'name': 'Arshdeep Singh', 'overs': 2, 'maidens': 0, 'runs': 10, 'wickets': 2}]",1666513688000,244921,30,24,2,Pakistan,PAK,False,9.0,0.0,24.0,2.0,4.8,0.0,"[{'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 6, 'balls': 4}, {'id': '233901', 'name': 'Shan Masood', 'runs': 12, 'balls': 13}]","[{'id': '326016', 'name': 'Bhuvneshwar Kumar', 'overs': 3, 'maidens': 0, 'runs': 14, 'wickets': 0}, {'id': '1125976', 'name': 'Arshdeep Singh', 'overs': 2, 'maidens': 0, 'runs': 10, 'wickets': 2}]",PAK,15.0,90.0,0.0,,,,,,
17,15010,1,5,0,"Mohammed Shami to Shan Masood, no run","angling in from wide on the crease. Masood has to adjust late, jamming down and defending via the inside edge. 85mph/137kph","<p>Shami to close out the powerplay, around the wicket with two slips still.</p><p><B>Sampath Bandarupalli:</b> ""4 runs between Mohammad Rizwan and Babar Azam, the fewest they scored in a T20I where they opened together. Previous fewest was 5 runs in the 7th T20I vs England earlier this month.""</p>",,False,False,False,False,"[{'id': '233901', 'name': 'Shan Masood', 'runs': 12, 'balls': 14}, {'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 6, 'balls': 4}]","[{'id': '481896', 'name': 'Mohammed Shami', 'overs': 0.1, 'maidens': 0, 'runs': 0, 'wickets': 0}, {'id': '326016', 'name': 'Bhuvneshwar Kumar', 'overs': 3, 'maidens': 0, 'runs': 14, 'wickets': 0}]",1666513763000,244921,31,24,2,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
16,15020,2,5,0,"Mohammed Shami to Shan Masood, no run","angling in, just short of a good length. Masood is struck on the thigh pad",,,False,False,False,False,"[{'id': '233901', 'name': 'Shan Masood', 'runs': 12, 'balls': 15}, {'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 6, 'balls': 4}]","[{'id': '481896', 'name': 'Mohammed Shami', 'overs': 0.2, 'maidens': 0, 'runs': 0, 'wickets': 0}, {'id': '326016', 'name': 'Bhuvneshwar Kumar', 'overs': 3, 'maidens': 0, 'runs': 14, 'wickets': 0}]",1666513799000,244921,32,24,2,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
15,15030,3,5,4,"Mohammed Shami to Shan Masood, FOUR","<b>slashed away through point!</b> Very wide outside off, back of a length, and Masood back-cuts with precision, finding the gap between backward point and cover. 86mph/138kph",,,False,False,False,True,"[{'id': '233901', 'name': 'Shan Masood', 'runs': 16, 'balls': 16}, {'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 6, 'balls': 4}]","[{'id': '481896', 'name': 'Mohammed Shami', 'overs': 0.3, 'maidens': 0, 'runs': 4, 'wickets': 0}, {'id': '326016', 'name': 'Bhuvneshwar Kumar', 'overs': 3, 'maidens': 0, 'runs': 14, 'wickets': 0}]",1666513839000,244921,33,28,2,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
14,15040,4,5,3,"Mohammed Shami to Shan Masood, 3 runs","<b>whipped off the pads this time</b>. Shami over-adjusts, and Masood rolls the wrists to work through square leg. The fielder, Hooda, gives chase and hauls it back in",,,False,False,False,False,"[{'id': '233901', 'name': 'Shan Masood', 'runs': 19, 'balls': 17}, {'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 6, 'balls': 4}]","[{'id': '481896', 'name': 'Mohammed Shami', 'overs': 0.4, 'maidens': 0, 'runs': 7, 'wickets': 0}, {'id': '326016', 'name': 'Bhuvneshwar Kumar', 'overs': 3, 'maidens': 0, 'runs': 14, 'wickets': 0}]",1666513903000,244921,34,31,2,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
13,15050,5,5,0,"Mohammed Shami to Iftikhar Ahmed, no run","angling back in on a good length, worked into the leg side but straight to midwicket. 86mph/136kph",<p>Over the wicket now. Still two slips.</p>,,False,False,False,False,"[{'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 6, 'balls': 5}, {'id': '233901', 'name': 'Shan Masood', 'runs': 19, 'balls': 17}]","[{'id': '481896', 'name': 'Mohammed Shami', 'overs': 0.5, 'maidens': 0, 'runs': 7, 'wickets': 0}, {'id': '326016', 'name': 'Bhuvneshwar Kumar', 'overs': 3, 'maidens': 0, 'runs': 14, 'wickets': 0}]",1666513946000,244921,35,31,2,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
12,15060,6,5,1,"Mohammed Shami to Iftikhar Ahmed, 1 run","length ball on the pads, worked away through midwicket. 85mph/136kph",,"<p><b>Powerplay done.</b> Stunning start from India.</p><p>Ghumman: ""Arshdeep, what a find for India in pace department. ""</p>",False,False,False,False,"[{'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 7, 'balls': 6}, {'id': '233901', 'name': 'Shan Masood', 'runs': 19, 'balls': 17}]","[{'id': '481896', 'name': 'Mohammed Shami', 'overs': 1, 'maidens': 0, 'runs': 8, 'wickets': 0}, {'id': '326016', 'name': 'Bhuvneshwar Kumar', 'overs': 3, 'maidens': 0, 'runs': 14, 'wickets': 0}]",1666513976000,244921,36,32,2,Pakistan,PAK,False,8.0,0.0,32.0,2.0,5.33,0.0,"[{'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 7, 'balls': 6}, {'id': '233901', 'name': 'Shan Masood', 'runs': 19, 'balls': 17}]","[{'id': '481896', 'name': 'Mohammed Shami', 'overs': 1, 'maidens': 0, 'runs': 8, 'wickets': 0}, {'id': '326016', 'name': 'Bhuvneshwar Kumar', 'overs': 3, 'maidens': 0, 'runs': 14, 'wickets': 0}]",PAK,14.0,84.0,0.0,,,,,,
11,16010,1,6,0,"Pandya to Iftikhar Ahmed, no run","hard length, nips away off the seam and <strong>beats Iftikhar on the outside edge</strong> as he looks to fence it away through point. Steepling bounce from just short of a good length","<p>Hardik Pandya.</p><p>A.A: ""Unfortunately,the way pitch is behaving, it looks like Pakistan will win. They have the speed, swing to rattle India under 100."" -- Big call from here!</p>",,False,False,False,False,"[{'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 7, 'balls': 7}, {'id': '233901', 'name': 'Shan Masood', 'runs': 19, 'balls': 17}]","[{'id': '625371', 'name': 'Hardik Pandya', 'overs': 0.1, 'maidens': 0, 'runs': 0, 'wickets': 0}, {'id': '481896', 'name': 'Mohammed Shami', 'overs': 1, 'maidens': 0, 'runs': 8, 'wickets': 0}]",1666514050000,244921,37,32,2,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
10,16020,2,6,3,"Pandya to Iftikhar Ahmed, 3 runs","<b>takes on the pull</b>. Back of a length again, but a fraction shorter and enough width for Iftikhar to free his arms. He drags the pull into the leg side, and they scamper back for three. They're checking a short run at the bowler's end... and <strike>it's called short</strike> apologies, Iftikhar had something behind the line. Not a short run after all.",,"<p>Furqan Durrani: ""India were 31/3 after 6 in Dubai last year. Pak have managed 32/2. Powerplay might prove to be the difference again.""</p>",False,False,False,False,"[{'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 10, 'balls': 8}, {'id': '233901', 'name': 'Shan Masood', 'runs': 19, 'balls': 17}]","[{'id': '625371', 'name': 'Hardik Pandya', 'overs': 0.2, 'maidens': 0, 'runs': 3, 'wickets': 0}, {'id': '481896', 'name': 'Mohammed Shami', 'overs': 1, 'maidens': 0, 'runs': 8, 'wickets': 0}]",1666514093000,244921,38,35,2,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
9,16030,3,6,0,"Pandya to Shan Masood, no run","<b>briliant work from Hardik in his follow-through</b> and they will check this for a possible run-out... <b>but Masood was just back</b>. Cramped for room by a length ball angling into his pads, and Masood set off looking for the single. Superb athleticism from Hardik, racing towards short midwicket and throwing the stumps down, but Masood scrambled back in time. 87mph/140kph",,"<p>Some running repairs for Masood, who has the physio out there. Looks like he's getting some magic spray on his left hand. He'll be OK to continue.</p><p>Rohit: ""Seems like 145-155 pitch, would be right up Pak's alley anything around or above that""</p>",False,False,False,False,"[{'id': '233901', 'name': 'Shan Masood', 'runs': 19, 'balls': 18}, {'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 10, 'balls': 8}]","[{'id': '625371', 'name': 'Hardik Pandya', 'overs': 0.3, 'maidens': 0, 'runs': 3, 'wickets': 0}, {'id': '481896', 'name': 'Mohammed Shami', 'overs': 1, 'maidens': 0, 'runs': 8, 'wickets': 0}]",1666514211000,244921,39,35,2,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
8,16040,4,6,1,"Pandya to Shan Masood, 1 run","hard length, nipping back off the seam. Steered down to deep third with an open-faced steer",,,False,False,False,False,"[{'id': '233901', 'name': 'Shan Masood', 'runs': 20, 'balls': 19}, {'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 10, 'balls': 8}]","[{'id': '625371', 'name': 'Hardik Pandya', 'overs': 0.4, 'maidens': 0, 'runs': 4, 'wickets': 0}, {'id': '481896', 'name': 'Mohammed Shami', 'overs': 1, 'maidens': 0, 'runs': 8, 'wickets': 0}]",1666514391000,244921,40,36,2,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
7,16050,5,6,1,"Pandya to Iftikhar Ahmed, 1 run","fuller, worked calmly to mid-on on the edge of the ring",,,False,False,False,False,"[{'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 11, 'balls': 9}, {'id': '233901', 'name': 'Shan Masood', 'runs': 20, 'balls': 19}]","[{'id': '625371', 'name': 'Hardik Pandya', 'overs': 0.5, 'maidens': 0, 'runs': 5, 'wickets': 0}, {'id': '481896', 'name': 'Mohammed Shami', 'overs': 1, 'maidens': 0, 'runs': 8, 'wickets': 0}]",1666514432000,244921,41,37,2,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
6,16060,6,6,4,"Pandya to Shan Masood, FOUR","<b>top-edges the pull... but it flies away past fine leg, to his left</b>. Hardik cranks it up to <b>90mph/145kph</b>, surely the quickest ball of the match so far, and the extra bounce means Masood's top-edges as he looks to swat it away. But it lands safely, and he picks up four",,,False,False,False,True,"[{'id': '233901', 'name': 'Shan Masood', 'runs': 24, 'balls': 20}, {'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 11, 'balls': 9}]","[{'id': '625371', 'name': 'Hardik Pandya', 'overs': 1, 'maidens': 0, 'runs': 9, 'wickets': 0}, {'id': '481896', 'name': 'Mohammed Shami', 'overs': 1, 'maidens': 0, 'runs': 8, 'wickets': 0}]",1666514482000,244921,42,41,2,Pakistan,PAK,False,9.0,0.0,41.0,2.0,5.85,0.0,"[{'id': '233901', 'name': 'Shan Masood', 'runs': 24, 'balls': 20}, {'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 11, 'balls': 9}]","[{'id': '625371', 'name': 'Hardik Pandya', 'overs': 1, 'maidens': 0, 'runs': 9, 'wickets': 0}, {'id': '481896', 'name': 'Mohammed Shami', 'overs': 1, 'maidens': 0, 'runs': 8, 'wickets': 0}]",PAK,13.0,78.0,0.0,,,,,,
