,Unnamed: 0,id,ball,over,runs,shortText,text,preText,postText,isWide,isNoball,isRetiredHurt,isBoundary,currentBatsmen,currentBowlers,ballTimestamp,currentInning.id,currentInning.balls,currentInning.runs,currentInning.wickets,currentInning.team.name,currentInning.team.shortName,matchOver.maiden,matchOver.runs,matchOver.wickets,matchOver.totalRuns,matchOver.totalWicket,matchOver.runRate,matchOver.requiredRunRate,matchOver.batsmen,matchOver.bowlers,matchOver.teamShortName,matchOver.remainingOvers,matchOver.remainingBalls,matchOver.remainingRuns,matchWicket.id,matchWicket.batsmanName,matchWicket.bowlerName,matchWicket.batsmanRuns,matchWicket.batsmanBalls,matchWicket.text
136,12,11060,6,1,4,"Arshdeep Singh to Mohammad Rizwan, FOUR","tickled away fine for the first boundary off the bat. Arshdeep went full and straight, looking for the magic ball again, but it was slightly overpitched as it tailed in late.  clips the low full toss away, rolling the wrists and whipping it fine",<p>One slip.</p>,,False,False,False,True,"[{'id': '323389', 'name': 'Mohammad Rizwan', 'runs': 4, 'balls': 7}, {'id': '233901', 'name': 'Shan Masood', 'runs': 1, 'balls': 4}]","[{'id': '1125976', 'name': 'Arshdeep Singh', 'overs': 1, 'maidens': 0, 'runs': 5, 'wickets': 1}, {'id': '326016', 'name': 'Bhuvneshwar Kumar', 'overs': 1, 'maidens': 0, 'runs': 1, 'wickets': 0}]",1666510000000.0,244921,137,6,1,Pakistan,PAK,False,5.0,1.0,6.0,1.0,3.0,0.0,"[{'id': '323389', 'name': 'Mohammad Rizwan', 'runs': 4, 'balls': 7}, {'id': '233901', 'name': 'Shan Masood', 'runs': 1, 'balls': 4}]","[{'id': '1125976', 'name': 'Arshdeep Singh', 'overs': 1, 'maidens': 0, 'runs': 5, 'wickets': 1}, {'id': '326016', 'name': 'Bhuvneshwar Kumar', 'overs': 1, 'maidens': 0, 'runs': 1, 'wickets': 0}]",PAK,18.0,108.0,0.0,,,,,,
137,11,12010,1,2,1,"Kumar to Shan Masood, 1 wide","length ball, pushed across him outside his off stump.  plays away from his body and can't lay bat on ball",<p>Two slips. Over the wicket</p>,,True,False,False,False,"[{'id': '233901', 'name': 'Shan Masood', 'runs': 1, 'balls': 4}, {'id': '323389', 'name': 'Mohammad Rizwan', 'runs': 4, 'balls': 7}]","[{'id': '326016', 'name': 'Bhuvneshwar Kumar', 'overs': 1, 'maidens': 0, 'runs': 2, 'wickets': 0}, {'id': '1125976', 'name': 'Arshdeep Singh', 'overs': 1, 'maidens': 0, 'runs': 5, 'wickets': 1}]",1666510000000.0,244921,138,7,1,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
138,10,12020,1,2,0,"Kumar to Shan Masood, no run","cuts him in half but  survives. Length ball, swinging back in late. Skewed away to Rahul at first slip who takes a good low chance, but hardly an appeal from India. Clearly struck him high on the thigh after missing the inside edge",,,False,False,False,False,"[{'id': '233901', 'name': 'Shan Masood', 'runs': 1, 'balls': 5}, {'id': '323389', 'name': 'Mohammad Rizwan', 'runs': 4, 'balls': 7}]","[{'id': '326016', 'name': 'Bhuvneshwar Kumar', 'overs': 1.1, 'maidens': 0, 'runs': 2, 'wickets': 0}, {'id': '1125976', 'name': 'Arshdeep Singh', 'overs': 1, 'maidens': 0, 'runs': 5, 'wickets': 1}]",1666510000000.0,244921,139,7,1,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
139,9,12030,2,2,0,"Kumar to Shan Masood, no run","strangled appeal for lbw but looked too high. Pitched in line, just short of a good length, and skewed away into the off side",,,False,False,False,False,"[{'id': '233901', 'name': 'Shan Masood', 'runs': 1, 'balls': 6}, {'id': '323389', 'name': 'Mohammad Rizwan', 'runs': 4, 'balls': 7}]","[{'id': '326016', 'name': 'Bhuvneshwar Kumar', 'overs': 1.2, 'maidens': 0, 'runs': 2, 'wickets': 0}, {'id': '1125976', 'name': 'Arshdeep Singh', 'overs': 1, 'maidens': 0, 'runs': 5, 'wickets': 1}]",1666510000000.0,244921,140,7,1,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
140,8,12040,3,2,2,"Kumar to Shan Masood, 2 runs","booming inswinger, somehow kept out. Full and straight, well watched by . Digs it out with a wristy flick down to  at long leg",,,False,False,False,False,"[{'id': '233901', 'name': 'Shan Masood', 'runs': 3, 'balls': 7}, {'id': '323389', 'name': 'Mohammad Rizwan', 'runs': 4, 'balls': 7}]","[{'id': '326016', 'name': 'Bhuvneshwar Kumar', 'overs': 1.3, 'maidens': 0, 'runs': 4, 'wickets': 0}, {'id': '1125976', 'name': 'Arshdeep Singh', 'overs': 1, 'maidens': 0, 'runs': 5, 'wickets': 1}]",1666510000000.0,244921,141,9,1,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
141,7,12050,4,2,0,"Kumar to Shan Masood, no run","struck on the pad again and another strangled appeal from Bhuvi, but pitched outside leg this time",,,False,False,False,False,"[{'id': '233901', 'name': 'Shan Masood', 'runs': 3, 'balls': 8}, {'id': '323389', 'name': 'Mohammad Rizwan', 'runs': 4, 'balls': 7}]","[{'id': '326016', 'name': 'Bhuvneshwar Kumar', 'overs': 1.4, 'maidens': 0, 'runs': 4, 'wickets': 0}, {'id': '1125976', 'name': 'Arshdeep Singh', 'overs': 1, 'maidens': 0, 'runs': 5, 'wickets': 1}]",1666510000000.0,244921,142,9,1,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
142,6,12060,5,2,1,"Kumar to Shan Masood, 1 run"," finally gets off strike with a scampered single. Yorker length on fourth stump, inside edged into the leg side",,,False,False,False,False,"[{'id': '233901', 'name': 'Shan Masood', 'runs': 4, 'balls': 9}, {'id': '323389', 'name': 'Mohammad Rizwan', 'runs': 4, 'balls': 7}]","[{'id': '326016', 'name': 'Bhuvneshwar Kumar', 'overs': 1.5, 'maidens': 0, 'runs': 5, 'wickets': 0}, {'id': '1125976', 'name': 'Arshdeep Singh', 'overs': 1, 'maidens': 0, 'runs': 5, 'wickets': 1}]",1666510000000.0,244921,143,10,1,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
143,5,12070,6,2,0,"Kumar to Mohammad Rizwan, no run","full and swinging into the pads. Angling down the leg side, and skids into 's boot",,,False,False,False,False,"[{'id': '323389', 'name': 'Mohammad Rizwan', 'runs': 4, 'balls': 8}, {'id': '233901', 'name': 'Shan Masood', 'runs': 4, 'balls': 9}]","[{'id': '326016', 'name': 'Bhuvneshwar Kumar', 'overs': 2, 'maidens': 0, 'runs': 5, 'wickets': 0}, {'id': '1125976', 'name': 'Arshdeep Singh', 'overs': 1, 'maidens': 0, 'runs': 5, 'wickets': 1}]",1666510000000.0,244921,144,10,1,Pakistan,PAK,False,4.0,0.0,10.0,1.0,3.33,0.0,"[{'id': '323389', 'name': 'Mohammad Rizwan', 'runs': 4, 'balls': 8}, {'id': '233901', 'name': 'Shan Masood', 'runs': 4, 'balls': 9}]","[{'id': '326016', 'name': 'Bhuvneshwar Kumar', 'overs': 2, 'maidens': 0, 'runs': 5, 'wickets': 0}, {'id': '1125976', 'name': 'Arshdeep Singh', 'overs': 1, 'maidens': 0, 'runs': 5, 'wickets': 1}]",PAK,17.0,102.0,0.0,,,,,,
144,4,13010,1,3,4,"Arshdeep Singh to Shan Masood, FOUR","clipped away fine. , angling in and swinging down the leg side. A freebie on the pads, and  cashes in",,,False,False,False,True,"[{'id': '233901', 'name': 'Shan Masood', 'runs': 8, 'balls': 10}, {'id': '323389', 'name': 'Mohammad Rizwan', 'runs': 4, 'balls': 8}]","[{'id': '1125976', 'name': 'Arshdeep Singh', 'overs': 1.1, 'maidens': 0, 'runs': 9, 'wickets': 1}, {'id': '326016', 'name': 'Bhuvneshwar Kumar', 'overs': 2, 'maidens': 0, 'runs': 5, 'wickets': 0}]",1666510000000.0,244921,145,14,1,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
145,3,13020,2,3,1,"Arshdeep Singh to Shan Masood, 1 run","on a length, nudged straight to midwicket but they have time to scamper through for a single",,,False,False,False,False,"[{'id': '233901', 'name': 'Shan Masood', 'runs': 9, 'balls': 11}, {'id': '323389', 'name': 'Mohammad Rizwan', 'runs': 4, 'balls': 8}]","[{'id': '1125976', 'name': 'Arshdeep Singh', 'overs': 1.2, 'maidens': 0, 'runs': 10, 'wickets': 1}, {'id': '326016', 'name': 'Bhuvneshwar Kumar', 'overs': 2, 'maidens': 0, 'runs': 5, 'wickets': 0}]",1666510000000.0,244921,146,15,1,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
146,2,13030,3,3,0,"Arshdeep Singh to Mohammad Rizwan, no run","beaten outside off.  played for the inswinger but it held its line behind zipping away late, past his outside edge","<p>Raghav: ""Could Kohli have run to the stumps and ran out a la Rhodes in 1992? Was that a possibility?"" -- Might well have been able to, yep.</p>",,False,False,False,False,"[{'id': '323389', 'name': 'Mohammad Rizwan', 'runs': 4, 'balls': 9}, {'id': '233901', 'name': 'Shan Masood', 'runs': 9, 'balls': 11}]","[{'id': '1125976', 'name': 'Arshdeep Singh', 'overs': 1.3, 'maidens': 0, 'runs': 10, 'wickets': 1}, {'id': '326016', 'name': 'Bhuvneshwar Kumar', 'overs': 2, 'maidens': 0, 'runs': 5, 'wickets': 0}]",1666510000000.0,244921,147,15,1,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
147,1,13040,4,3,0,"Arshdeep Singh to Mohammad Rizwan, no run","beaten on the edge again. , angling across the right-hander and past his outside edge as  looks to steer into the off side",,,False,False,False,False,"[{'id': '323389', 'name': 'Mohammad Rizwan', 'runs': 4, 'balls': 10}, {'id': '233901', 'name': 'Shan Masood', 'runs': 9, 'balls': 11}]","[{'id': '1125976', 'name': 'Arshdeep Singh', 'overs': 1.4, 'maidens': 0, 'runs': 10, 'wickets': 1}, {'id': '326016', 'name': 'Bhuvneshwar Kumar', 'overs': 2, 'maidens': 0, 'runs': 5, 'wickets': 0}]",1666510000000.0,244921,148,15,1,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
148,0,13050,5,3,0,"Arshdeep Singh to Mohammad Rizwan, no run","chipped up, agonisingly short of  at mid-on! Arshdeep is all over . Inswinger this time, on a length, but  got himself into an awkward position. Lobbed up via a leading edge, hanging in the air for an age, but  couldn't quite scamper in before it landed, and took it on the half-volley",,,False,False,False,False,"[{'id': '323389', 'name': 'Mohammad Rizwan', 'runs': 4, 'balls': 11}, {'id': '233901', 'name': 'Shan Masood', 'runs': 9, 'balls': 11}]","[{'id': '1125976', 'name': 'Arshdeep Singh', 'overs': 1.5, 'maidens': 0, 'runs': 10, 'wickets': 1}, {'id': '326016', 'name': 'Bhuvneshwar Kumar', 'overs': 2, 'maidens': 0, 'runs': 5, 'wickets': 0}]",1666510000000.0,244921,149,15,1,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
149,24,13060,6,3,0,"Arshdeep Singh to Mohammad Rizwan, OUT","bounced out, top-edged down Bhuvi's throat! India are all over Pakistan, whose prolific openers have managed four runs off  balls between them. Arshdeep drops short,  takes on the hook shot but is rushed for pace by the extra bounce. Fine leg is set deep on the rope, and completes a straightforward catch. Arshdeep has another!",,,False,False,False,False,"[{'id': '323389', 'name': 'Mohammad Rizwan', 'runs': 4, 'balls': 12}, {'id': '233901', 'name': 'Shan Masood', 'runs': 9, 'balls': 11}]","[{'id': '1125976', 'name': 'Arshdeep Singh', 'overs': 2, 'maidens': 0, 'runs': 10, 'wickets': 2}, {'id': '326016', 'name': 'Bhuvneshwar Kumar', 'overs': 2, 'maidens': 0, 'runs': 5, 'wickets': 0}]",1666510000000.0,244921,150,15,2,Pakistan,PAK,False,5.0,1.0,15.0,2.0,3.75,0.0,"[{'id': '323389', 'name': 'Mohammad Rizwan', 'runs': 4, 'balls': 12}, {'id': '233901', 'name': 'Shan Masood', 'runs': 9, 'balls': 11}]","[{'id': '1125976', 'name': 'Arshdeep Singh', 'overs': 2, 'maidens': 0, 'runs': 10, 'wickets': 2}, {'id': '326016', 'name': 'Bhuvneshwar Kumar', 'overs': 2, 'maidens': 0, 'runs': 5, 'wickets': 0}]",PAK,16.0,96.0,0.0,323389.0,Mohammad Rizwan,Arshdeep Singh,4.0,12.0,Mohammad Rizwan c Kumar b Arshdeep Singh 4 (25m 12b 1x4 0x6) SR: 33.33
150,23,14010,1,4,0,"Kumar to Shan Masood, no run","plays and misses outside his off stump. A hint of width, but  couldn't lay bat on ball. ","<p>Iftikhar walks out at No. 4, at the non-striker's. Rohit keeps Bhuvi on.</p>",,False,False,False,False,"[{'id': '233901', 'name': 'Shan Masood', 'runs': 9, 'balls': 12}, {'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 0, 'balls': 0}]","[{'id': '326016', 'name': 'Bhuvneshwar Kumar', 'overs': 2.1, 'maidens': 0, 'runs': 5, 'wickets': 0}, {'id': '1125976', 'name': 'Arshdeep Singh', 'overs': 2, 'maidens': 0, 'runs': 10, 'wickets': 2}]",1666510000000.0,244921,151,15,2,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
151,22,14020,2,4,3,"Kumar to Shan Masood, 3 runs","flicked away through midwicket, into the gap. The playing surface is so big that they will scamper back for three.  checked the shot, playing across the line, and found the gap without much timing",,,False,False,False,False,"[{'id': '233901', 'name': 'Shan Masood', 'runs': 12, 'balls': 13}, {'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 0, 'balls': 0}]","[{'id': '326016', 'name': 'Bhuvneshwar Kumar', 'overs': 2.2, 'maidens': 0, 'runs': 8, 'wickets': 0}, {'id': '1125976', 'name': 'Arshdeep Singh', 'overs': 2, 'maidens': 0, 'runs': 10, 'wickets': 2}]",1666510000000.0,244921,152,18,2,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
152,21,14030,3,4,2,"Kumar to Iftikhar Ahmed, 2 runs","worked away through the leg side. Full inswinger, , whipped away calmly through midwicket",,,False,False,False,False,"[{'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 2, 'balls': 1}, {'id': '233901', 'name': 'Shan Masood', 'runs': 12, 'balls': 13}]","[{'id': '326016', 'name': 'Bhuvneshwar Kumar', 'overs': 2.3, 'maidens': 0, 'runs': 10, 'wickets': 0}, {'id': '1125976', 'name': 'Arshdeep Singh', 'overs': 2, 'maidens': 0, 'runs': 10, 'wickets': 2}]",1666510000000.0,244921,153,20,2,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
153,20,14040,4,4,0,"Kumar to Iftikhar Ahmed, no run","hung wide outside off, leaves the outswinger alone. ",,,False,False,False,False,"[{'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 2, 'balls': 2}, {'id': '233901', 'name': 'Shan Masood', 'runs': 12, 'balls': 13}]","[{'id': '326016', 'name': 'Bhuvneshwar Kumar', 'overs': 2.4, 'maidens': 0, 'runs': 10, 'wickets': 0}, {'id': '1125976', 'name': 'Arshdeep Singh', 'overs': 2, 'maidens': 0, 'runs': 10, 'wickets': 2}]",1666510000000.0,244921,154,20,2,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
154,19,14050,5,4,4,"Kumar to Iftikhar Ahmed, FOUR","banged in short, wide outside off.  picks the short ball, and flat-bats a pull through wide mid-on for four! Sat up nicely, with enough width for him to really free his arms, and  was a spectator at mid-on",,,False,False,False,True,"[{'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 6, 'balls': 3}, {'id': '233901', 'name': 'Shan Masood', 'runs': 12, 'balls': 13}]","[{'id': '326016', 'name': 'Bhuvneshwar Kumar', 'overs': 2.5, 'maidens': 0, 'runs': 14, 'wickets': 0}, {'id': '1125976', 'name': 'Arshdeep Singh', 'overs': 2, 'maidens': 0, 'runs': 10, 'wickets': 2}]",1666510000000.0,244921,155,24,2,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
155,18,14060,6,4,0,"Kumar to Iftikhar Ahmed, no run","outswinger on a length, left alone",,,False,False,False,False,"[{'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 6, 'balls': 4}, {'id': '233901', 'name': 'Shan Masood', 'runs': 12, 'balls': 13}]","[{'id': '326016', 'name': 'Bhuvneshwar Kumar', 'overs': 3, 'maidens': 0, 'runs': 14, 'wickets': 0}, {'id': '1125976', 'name': 'Arshdeep Singh', 'overs': 2, 'maidens': 0, 'runs': 10, 'wickets': 2}]",1666510000000.0,244921,156,24,2,Pakistan,PAK,False,9.0,0.0,24.0,2.0,4.8,0.0,"[{'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 6, 'balls': 4}, {'id': '233901', 'name': 'Shan Masood', 'runs': 12, 'balls': 13}]","[{'id': '326016', 'name': 'Bhuvneshwar Kumar', 'overs': 3, 'maidens': 0, 'runs': 14, 'wickets': 0}, {'id': '1125976', 'name': 'Arshdeep Singh', 'overs': 2, 'maidens': 0, 'runs': 10, 'wickets': 2}]",PAK,15.0,90.0,0.0,,,,,,
156,17,15010,1,5,0,"Mohammed Shami to Shan Masood, no run","angling in from wide on the crease.  has to adjust late, jamming down and defending via the inside edge. ","<p>Shami to close out the powerplay, around the wicket with two slips still.</p><p><B>Sampath Bandarupalli:</b> ""4 runs between Mohammad Rizwan and Babar Azam, the fewest they scored in a T20I where they opened together. Previous fewest was 5 runs in the 7th T20I vs England earlier this month.""</p>",,False,False,False,False,"[{'id': '233901', 'name': 'Shan Masood', 'runs': 12, 'balls': 14}, {'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 6, 'balls': 4}]","[{'id': '481896', 'name': 'Mohammed Shami', 'overs': 0.1, 'maidens': 0, 'runs': 0, 'wickets': 0}, {'id': '326016', 'name': 'Bhuvneshwar Kumar', 'overs': 3, 'maidens': 0, 'runs': 14, 'wickets': 0}]",1666510000000.0,244921,157,24,2,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
157,16,15020,2,5,0,"Mohammed Shami to Shan Masood, no run","angling in, just short of a good length.  is struck on the thigh pad",,,False,False,False,False,"[{'id': '233901', 'name': 'Shan Masood', 'runs': 12, 'balls': 15}, {'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 6, 'balls': 4}]","[{'id': '481896', 'name': 'Mohammed Shami', 'overs': 0.2, 'maidens': 0, 'runs': 0, 'wickets': 0}, {'id': '326016', 'name': 'Bhuvneshwar Kumar', 'overs': 3, 'maidens': 0, 'runs': 14, 'wickets': 0}]",1666510000000.0,244921,158,24,2,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
158,15,15030,3,5,4,"Mohammed Shami to Shan Masood, FOUR","slashed away through point! Very wide outside off, back of a length, and  back-cuts with precision, finding the gap between backward point and cover. ",,,False,False,False,True,"[{'id': '233901', 'name': 'Shan Masood', 'runs': 16, 'balls': 16}, {'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 6, 'balls': 4}]","[{'id': '481896', 'name': 'Mohammed Shami', 'overs': 0.3, 'maidens': 0, 'runs': 4, 'wickets': 0}, {'id': '326016', 'name': 'Bhuvneshwar Kumar', 'overs': 3, 'maidens': 0, 'runs': 14, 'wickets': 0}]",1666510000000.0,244921,159,28,2,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
159,14,15040,4,5,3,"Mohammed Shami to Shan Masood, 3 runs","whipped off the pads this time.  over-adjusts, and  rolls the wrists to work through square leg. The fielder, Hooda, gives chase and hauls it back in",,,False,False,False,False,"[{'id': '233901', 'name': 'Shan Masood', 'runs': 19, 'balls': 17}, {'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 6, 'balls': 4}]","[{'id': '481896', 'name': 'Mohammed Shami', 'overs': 0.4, 'maidens': 0, 'runs': 7, 'wickets': 0}, {'id': '326016', 'name': 'Bhuvneshwar Kumar', 'overs': 3, 'maidens': 0, 'runs': 14, 'wickets': 0}]",1666510000000.0,244921,160,31,2,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
160,13,15050,5,5,0,"Mohammed Shami to Iftikhar Ahmed, no run","angling back in on a good length, worked into the leg side but straight to midwicket. ",<p>Over the wicket now. Still two slips.</p>,,False,False,False,False,"[{'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 6, 'balls': 5}, {'id': '233901', 'name': 'Shan Masood', 'runs': 19, 'balls': 17}]","[{'id': '481896', 'name': 'Mohammed Shami', 'overs': 0.5, 'maidens': 0, 'runs': 7, 'wickets': 0}, {'id': '326016', 'name': 'Bhuvneshwar Kumar', 'overs': 3, 'maidens': 0, 'runs': 14, 'wickets': 0}]",1666510000000.0,244921,161,31,2,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
161,12,15060,6,5,1,"Mohammed Shami to Iftikhar Ahmed, 1 run","length ball on the pads, worked away through midwicket. ",,"<p><b>Powerplay done.</b> Stunning start from India.</p><p>Ghumman: ""Arshdeep, what a find for India in pace department. ""</p>",False,False,False,False,"[{'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 7, 'balls': 6}, {'id': '233901', 'name': 'Shan Masood', 'runs': 19, 'balls': 17}]","[{'id': '481896', 'name': 'Mohammed Shami', 'overs': 1, 'maidens': 0, 'runs': 8, 'wickets': 0}, {'id': '326016', 'name': 'Bhuvneshwar Kumar', 'overs': 3, 'maidens': 0, 'runs': 14, 'wickets': 0}]",1666510000000.0,244921,162,32,2,Pakistan,PAK,False,8.0,0.0,32.0,2.0,5.33,0.0,"[{'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 7, 'balls': 6}, {'id': '233901', 'name': 'Shan Masood', 'runs': 19, 'balls': 17}]","[{'id': '481896', 'name': 'Mohammed Shami', 'overs': 1, 'maidens': 0, 'runs': 8, 'wickets': 0}, {'id': '326016', 'name': 'Bhuvneshwar Kumar', 'overs': 3, 'maidens': 0, 'runs': 14, 'wickets': 0}]",PAK,14.0,84.0,0.0,,,,,,
162,11,16010,1,6,0,"Pandya to Iftikhar Ahmed, no run","hard length, nips away off the seam and beats  on the outside edge as he looks to fence it away through point. Steepling bounce from just short of a good length","<p>Hardik Pandya.</p><p>A.A: ""Unfortunately,the way pitch is behaving, it looks like Pakistan will win. They have the speed, swing to rattle India under 100."" -- Big call from here!</p>",,False,False,False,False,"[{'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 7, 'balls': 7}, {'id': '233901', 'name': 'Shan Masood', 'runs': 19, 'balls': 17}]","[{'id': '625371', 'name': 'Hardik Pandya', 'overs': 0.1, 'maidens': 0, 'runs': 0, 'wickets': 0}, {'id': '481896', 'name': 'Mohammed Shami', 'overs': 1, 'maidens': 0, 'runs': 8, 'wickets': 0}]",1666510000000.0,244921,163,32,2,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
163,10,16020,2,6,3,"Pandya to Iftikhar Ahmed, 3 runs","takes on the pull. Back of a length again, but a fraction shorter and enough width for  to free his arms. He drags the pull into the leg side, and they scamper back for three. They're checking a short run at the bowler's end... and it's called short apologies,  had something behind the line. Not a short run after all.",,"<p>Furqan Durrani: ""India were 31/3 after 6 in Dubai last year. Pak have managed 32/2. Powerplay might prove to be the difference again.""</p>",False,False,False,False,"[{'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 10, 'balls': 8}, {'id': '233901', 'name': 'Shan Masood', 'runs': 19, 'balls': 17}]","[{'id': '625371', 'name': 'Hardik Pandya', 'overs': 0.2, 'maidens': 0, 'runs': 3, 'wickets': 0}, {'id': '481896', 'name': 'Mohammed Shami', 'overs': 1, 'maidens': 0, 'runs': 8, 'wickets': 0}]",1666510000000.0,244921,164,35,2,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
164,9,16030,3,6,0,"Pandya to Shan Masood, no run","briliant work from  in his follow-through and they will check this for a possible run-out... but  was just back. Cramped for room by a length ball angling into his pads, and  set off looking for the single. Superb athleticism from , racing towards short midwicket and throwing the stumps down, but  scrambled back in time. ",,"<p>Some running repairs for Masood, who has the physio out there. Looks like he's getting some magic spray on his left hand. He'll be OK to continue.</p><p>Rohit: ""Seems like 145-155 pitch, would be right up Pak's alley anything around or above that""</p>",False,False,False,False,"[{'id': '233901', 'name': 'Shan Masood', 'runs': 19, 'balls': 18}, {'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 10, 'balls': 8}]","[{'id': '625371', 'name': 'Hardik Pandya', 'overs': 0.3, 'maidens': 0, 'runs': 3, 'wickets': 0}, {'id': '481896', 'name': 'Mohammed Shami', 'overs': 1, 'maidens': 0, 'runs': 8, 'wickets': 0}]",1666510000000.0,244921,165,35,2,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
165,8,16040,4,6,1,"Pandya to Shan Masood, 1 run","hard length, nipping back off the seam. Steered down to deep third with an open-faced steer",,,False,False,False,False,"[{'id': '233901', 'name': 'Shan Masood', 'runs': 20, 'balls': 19}, {'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 10, 'balls': 8}]","[{'id': '625371', 'name': 'Hardik Pandya', 'overs': 0.4, 'maidens': 0, 'runs': 4, 'wickets': 0}, {'id': '481896', 'name': 'Mohammed Shami', 'overs': 1, 'maidens': 0, 'runs': 8, 'wickets': 0}]",1666510000000.0,244921,166,36,2,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
166,7,16050,5,6,1,"Pandya to Iftikhar Ahmed, 1 run","fuller, worked calmly to mid-on on the edge of the ring",,,False,False,False,False,"[{'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 11, 'balls': 9}, {'id': '233901', 'name': 'Shan Masood', 'runs': 20, 'balls': 19}]","[{'id': '625371', 'name': 'Hardik Pandya', 'overs': 0.5, 'maidens': 0, 'runs': 5, 'wickets': 0}, {'id': '481896', 'name': 'Mohammed Shami', 'overs': 1, 'maidens': 0, 'runs': 8, 'wickets': 0}]",1666510000000.0,244921,167,37,2,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
167,6,16060,6,6,4,"Pandya to Shan Masood, FOUR","top-edges the pull... but it flies away past fine leg, to his left.  cranks it up to , surely the quickest ball of the match so far, and the extra bounce means 's top-edges as he looks to swat it away. But it lands safely, and he picks up four",,,False,False,False,True,"[{'id': '233901', 'name': 'Shan Masood', 'runs': 24, 'balls': 20}, {'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 11, 'balls': 9}]","[{'id': '625371', 'name': 'Hardik Pandya', 'overs': 1, 'maidens': 0, 'runs': 9, 'wickets': 0}, {'id': '481896', 'name': 'Mohammed Shami', 'overs': 1, 'maidens': 0, 'runs': 8, 'wickets': 0}]",1666510000000.0,244921,168,41,2,Pakistan,PAK,False,9.0,0.0,41.0,2.0,5.85,0.0,"[{'id': '233901', 'name': 'Shan Masood', 'runs': 24, 'balls': 20}, {'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 11, 'balls': 9}]","[{'id': '625371', 'name': 'Hardik Pandya', 'overs': 1, 'maidens': 0, 'runs': 9, 'wickets': 0}, {'id': '481896', 'name': 'Mohammed Shami', 'overs': 1, 'maidens': 0, 'runs': 8, 'wickets': 0}]",PAK,13.0,78.0,0.0,,,,,,
168,5,17010,1,7,1,"Mohammed Shami to Iftikhar Ahmed, 1 wide","strays down the leg side, past the pads. ","<p>The partnership is building. Shami continues</p><p>Shah Zaib: ""I have an exam tomorrow but I can't concentrate on it and the reason is the biggest rivalry in the world and Cricinfo is not helping me either""</p>",,True,False,False,False,"[{'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 11, 'balls': 9}, {'id': '233901', 'name': 'Shan Masood', 'runs': 24, 'balls': 20}]","[{'id': '481896', 'name': 'Mohammed Shami', 'overs': 1, 'maidens': 0, 'runs': 9, 'wickets': 0}, {'id': '625371', 'name': 'Hardik Pandya', 'overs': 1, 'maidens': 0, 'runs': 9, 'wickets': 0}]",1666510000000.0,244921,169,42,2,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
