,id,ball,over,runs,shortText,text,preText,postText,isWide,isNoball,isRetiredHurt,isBoundary,currentBatsmen,currentBowlers,ballTimestamp,currentInning.id,currentInning.balls,currentInning.runs,currentInning.wickets,currentInning.team.name,currentInning.team.shortName,matchOver.maiden,matchOver.runs,matchOver.wickets,matchOver.totalRuns,matchOver.totalWicket,matchOver.runRate,matchOver.requiredRunRate,matchOver.batsmen,matchOver.bowlers,matchOver.teamShortName,matchOver.remainingOvers,matchOver.remainingBalls,matchOver.remainingRuns,matchWicket.id,matchWicket.batsmanName,matchWicket.bowlerName,matchWicket.batsmanRuns,matchWicket.batsmanBalls,matchWicket.text
12,15060,6,5,1,"Mohammed Shami to Iftikhar Ahmed, 1 run","length ball on the pads, worked away through midwicket. 85mph/136kph",,"<p><b>Powerplay done.</b> Stunning start from India.</p><p>Ghumman: ""Arshdeep, what a find for India in pace department. ""</p>",FALSE,FALSE,FALSE,FALSE,"[{'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 7, 'balls': 6}, {'id': '233901', 'name': 'Shan Masood', 'runs': 19, 'balls': 17}]","[{'id': '481896', 'name': 'Mohammed Shami', 'overs': 1, 'maidens': 0, 'runs': 8, 'wickets': 0}, {'id': '326016', 'name': 'Bhuvneshwar Kumar', 'overs': 3, 'maidens': 0, 'runs': 14, 'wickets': 0}]",1.66651E+12,244921,162,32,2,Pakistan,PAK,FALSE,8,0,32,2,5.33,0,"[{'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 7, 'balls': 6}, {'id': '233901', 'name': 'Shan Masood', 'runs': 19, 'balls': 17}]","[{'id': '481896', 'name': 'Mohammed Shami', 'overs': 1, 'maidens': 0, 'runs': 8, 'wickets': 0}, {'id': '326016', 'name': 'Bhuvneshwar Kumar', 'overs': 3, 'maidens': 0, 'runs': 14, 'wickets': 0}]",PAK,14,84,0,,,,,,
11,16010,1,6,0,"Pandya to Iftikhar Ahmed, no run","hard length, nips away off the seam and <strong>beats Iftikhar on the outside edge</strong> as he looks to fence it away through point. Steepling bounce from just short of a good length","<p>Hardik Pandya.</p><p>A.A: ""Unfortunately,the way pitch is behaving, it looks like Pakistan will win. They have the speed, swing to rattle India under 100."" -- Big call from here!</p>",,FALSE,FALSE,FALSE,FALSE,"[{'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 7, 'balls': 7}, {'id': '233901', 'name': 'Shan Masood', 'runs': 19, 'balls': 17}]","[{'id': '625371', 'name': 'Hardik Pandya', 'overs': 0.1, 'maidens': 0, 'runs': 0, 'wickets': 0}, {'id': '481896', 'name': 'Mohammed Shami', 'overs': 1, 'maidens': 0, 'runs': 8, 'wickets': 0}]",1.66651E+12,244921,163,32,2,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
10,16020,2,6,3,"Pandya to Iftikhar Ahmed, 3 runs","<b>takes on the pull</b>. Back of a length again, but a fraction shorter and enough width for Iftikhar to free his arms. He drags the pull into the leg side, and they scamper back for three. They're checking a short run at the bowler's end... and <strike>it's called short</strike> apologies, Iftikhar had something behind the line. Not a short run after all.",,"<p>Furqan Durrani: ""India were 31/3 after 6 in Dubai last year. Pak have managed 32/2. Powerplay might prove to be the difference again.""</p>",FALSE,FALSE,FALSE,FALSE,"[{'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 10, 'balls': 8}, {'id': '233901', 'name': 'Shan Masood', 'runs': 19, 'balls': 17}]","[{'id': '625371', 'name': 'Hardik Pandya', 'overs': 0.2, 'maidens': 0, 'runs': 3, 'wickets': 0}, {'id': '481896', 'name': 'Mohammed Shami', 'overs': 1, 'maidens': 0, 'runs': 8, 'wickets': 0}]",1.66651E+12,244921,164,35,2,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
9,16030,3,6,0,"Pandya to Shan Masood, no run","<b>briliant work from Hardik in his follow-through</b> and they will check this for a possible run-out... <b>but Masood was just back</b>. Cramped for room by a length ball angling into his pads, and Masood set off looking for the single. Superb athleticism from Hardik, racing towards short midwicket and throwing the stumps down, but Masood scrambled back in time. 87mph/140kph",,"<p>Some running repairs for Masood, who has the physio out there. Looks like he's getting some magic spray on his left hand. He'll be OK to continue.</p><p>Rohit: ""Seems like 145-155 pitch, would be right up Pak's alley anything around or above that""</p>",FALSE,FALSE,FALSE,FALSE,"[{'id': '233901', 'name': 'Shan Masood', 'runs': 19, 'balls': 18}, {'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 10, 'balls': 8}]","[{'id': '625371', 'name': 'Hardik Pandya', 'overs': 0.3, 'maidens': 0, 'runs': 3, 'wickets': 0}, {'id': '481896', 'name': 'Mohammed Shami', 'overs': 1, 'maidens': 0, 'runs': 8, 'wickets': 0}]",1.66651E+12,244921,165,35,2,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
8,16040,4,6,1,"Pandya to Shan Masood, 1 run","hard length, nipping back off the seam. Steered down to deep third with an open-faced steer",,,FALSE,FALSE,FALSE,FALSE,"[{'id': '233901', 'name': 'Shan Masood', 'runs': 20, 'balls': 19}, {'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 10, 'balls': 8}]","[{'id': '625371', 'name': 'Hardik Pandya', 'overs': 0.4, 'maidens': 0, 'runs': 4, 'wickets': 0}, {'id': '481896', 'name': 'Mohammed Shami', 'overs': 1, 'maidens': 0, 'runs': 8, 'wickets': 0}]",1.66651E+12,244921,166,36,2,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
7,16050,5,6,1,"Pandya to Iftikhar Ahmed, 1 run","fuller, worked calmly to mid-on on the edge of the ring",,,FALSE,FALSE,FALSE,FALSE,"[{'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 11, 'balls': 9}, {'id': '233901', 'name': 'Shan Masood', 'runs': 20, 'balls': 19}]","[{'id': '625371', 'name': 'Hardik Pandya', 'overs': 0.5, 'maidens': 0, 'runs': 5, 'wickets': 0}, {'id': '481896', 'name': 'Mohammed Shami', 'overs': 1, 'maidens': 0, 'runs': 8, 'wickets': 0}]",1.66651E+12,244921,167,37,2,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
6,16060,6,6,4,"Pandya to Shan Masood, FOUR","<b>top-edges the pull... but it flies away past fine leg, to his left</b>. Hardik cranks it up to <b>90mph/145kph</b>, surely the quickest ball of the match so far, and the extra bounce means Masood's top-edges as he looks to swat it away. But it lands safely, and he picks up four",,,FALSE,FALSE,FALSE,TRUE,"[{'id': '233901', 'name': 'Shan Masood', 'runs': 24, 'balls': 20}, {'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 11, 'balls': 9}]","[{'id': '625371', 'name': 'Hardik Pandya', 'overs': 1, 'maidens': 0, 'runs': 9, 'wickets': 0}, {'id': '481896', 'name': 'Mohammed Shami', 'overs': 1, 'maidens': 0, 'runs': 8, 'wickets': 0}]",1.66651E+12,244921,168,41,2,Pakistan,PAK,FALSE,9,0,41,2,5.85,0,"[{'id': '233901', 'name': 'Shan Masood', 'runs': 24, 'balls': 20}, {'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 11, 'balls': 9}]","[{'id': '625371', 'name': 'Hardik Pandya', 'overs': 1, 'maidens': 0, 'runs': 9, 'wickets': 0}, {'id': '481896', 'name': 'Mohammed Shami', 'overs': 1, 'maidens': 0, 'runs': 8, 'wickets': 0}]",PAK,13,78,0,,,,,,
5,17010,1,7,1,"Mohammed Shami to Iftikhar Ahmed, 1 wide","strays down the leg side, past the pads. 85mph/137kph","<p>The partnership is building. Shami continues</p><p>Shah Zaib: ""I have an exam tomorrow but I can't concentrate on it and the reason is the biggest rivalry in the world and Cricinfo is not helping me either""</p>",,TRUE,FALSE,FALSE,FALSE,"[{'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 11, 'balls': 9}, {'id': '233901', 'name': 'Shan Masood', 'runs': 24, 'balls': 20}]","[{'id': '481896', 'name': 'Mohammed Shami', 'overs': 1, 'maidens': 0, 'runs': 9, 'wickets': 0}, {'id': '625371', 'name': 'Hardik Pandya', 'overs': 1, 'maidens': 0, 'runs': 9, 'wickets': 0}]",1.66651E+12,244921,169,42,2,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
4,17020,1,7,0,"Mohammed Shami to Iftikhar Ahmed, no run","length ball outside off, 86mph/138kph. Inside-edged into the crease as he looks to punch through point",,,FALSE,FALSE,FALSE,FALSE,"[{'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 11, 'balls': 10}, {'id': '233901', 'name': 'Shan Masood', 'runs': 24, 'balls': 20}]","[{'id': '481896', 'name': 'Mohammed Shami', 'overs': 1.1, 'maidens': 0, 'runs': 9, 'wickets': 0}, {'id': '625371', 'name': 'Hardik Pandya', 'overs': 1, 'maidens': 0, 'runs': 9, 'wickets': 0}]",1.66651E+12,244921,170,42,2,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
3,17030,2,7,1,"Mohammed Shami to Iftikhar Ahmed, 1 leg bye","the ball is still swinging, moving late into the pads. Flicked away towards fine leg, via the thigh",,,FALSE,FALSE,FALSE,FALSE,"[{'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 11, 'balls': 11}, {'id': '233901', 'name': 'Shan Masood', 'runs': 24, 'balls': 20}]","[{'id': '481896', 'name': 'Mohammed Shami', 'overs': 1.2, 'maidens': 0, 'runs': 9, 'wickets': 0}, {'id': '625371', 'name': 'Hardik Pandya', 'overs': 1, 'maidens': 0, 'runs': 9, 'wickets': 0}]",1.66651E+12,244921,171,43,2,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
2,17040,3,7,1,"Mohammed Shami to Shan Masood, 1 run","<b>brilliant catch by Ashwin, diving forward at fine leg!</b> But Masood is standing his ground, waiting for the third umpire to check it. Banged in short, another top-edged pull, and Ashwin did so well, racing in off the rope and diving forwards to snaggle it just before the turf... <b>or did he?!</b> ""I've got the ball on the ground,"" says Richard Kettleborough, the TV umpire, ""I am ready for the big screen."" <b>Not out.</b> Ashwin actually misjudged the catch, moving back before running forwards, which ended up costing him.",,,FALSE,FALSE,FALSE,FALSE,"[{'id': '233901', 'name': 'Shan Masood', 'runs': 25, 'balls': 21}, {'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 11, 'balls': 11}]","[{'id': '481896', 'name': 'Mohammed Shami', 'overs': 1.3, 'maidens': 0, 'runs': 10, 'wickets': 0}, {'id': '625371', 'name': 'Hardik Pandya', 'overs': 1, 'maidens': 0, 'runs': 9, 'wickets': 0}]",1.66651E+12,244921,172,44,2,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
1,17050,4,7,0,"Mohammed Shami to Iftikhar Ahmed, no run","nips away off the seam, past Iftikhar's outside edge as he looks to pound the bowler back over his head",,,FALSE,FALSE,FALSE,FALSE,"[{'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 11, 'balls': 12}, {'id': '233901', 'name': 'Shan Masood', 'runs': 25, 'balls': 21}]","[{'id': '481896', 'name': 'Mohammed Shami', 'overs': 1.4, 'maidens': 0, 'runs': 10, 'wickets': 0}, {'id': '625371', 'name': 'Hardik Pandya', 'overs': 1, 'maidens': 0, 'runs': 9, 'wickets': 0}]",1.66651E+12,244921,173,44,2,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
0,17060,5,7,0,"Mohammed Shami to Iftikhar Ahmed, no run","inswinging yorker, well dug out by Iftikhar. 86mph/138kph",,"<p>MUK: ""Sitting in Kyrgyzstan which is a hub to both Pakistani and Indian Students. Seems like a decent start considering the conditions. Need a good partnership from here onwards.""</p>",FALSE,FALSE,FALSE,FALSE,"[{'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 11, 'balls': 13}, {'id': '233901', 'name': 'Shan Masood', 'runs': 25, 'balls': 21}]","[{'id': '481896', 'name': 'Mohammed Shami', 'overs': 1.5, 'maidens': 0, 'runs': 10, 'wickets': 0}, {'id': '625371', 'name': 'Hardik Pandya', 'overs': 1, 'maidens': 0, 'runs': 9, 'wickets': 0}]",1.66651E+12,244921,174,44,2,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
24,17070,6,7,0,"Mohammed Shami to Iftikhar Ahmed, no run","outswinger on a good length, past the outside edge as Iftikhar pokes tentatively outside off. 86mph/138kph",,"<p>Moose: ""I'm born in Melbourne and lived here for 37 years. I'm at the game and this is the loudest I have ever heard the MCG. Beats all Australian rules games. The noise is incredible""</p>",FALSE,FALSE,FALSE,FALSE,"[{'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 11, 'balls': 14}, {'id': '233901', 'name': 'Shan Masood', 'runs': 25, 'balls': 21}]","[{'id': '481896', 'name': 'Mohammed Shami', 'overs': 2, 'maidens': 0, 'runs': 10, 'wickets': 0}, {'id': '625371', 'name': 'Hardik Pandya', 'overs': 1, 'maidens': 0, 'runs': 9, 'wickets': 0}]",1.66651E+12,244921,175,44,2,Pakistan,PAK,FALSE,3,0,44,2,5.5,0,"[{'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 11, 'balls': 14}, {'id': '233901', 'name': 'Shan Masood', 'runs': 25, 'balls': 21}]","[{'id': '481896', 'name': 'Mohammed Shami', 'overs': 2, 'maidens': 0, 'runs': 10, 'wickets': 0}, {'id': '625371', 'name': 'Hardik Pandya', 'overs': 1, 'maidens': 0, 'runs': 9, 'wickets': 0}]",PAK,12,72,0,,,,,,
